measurement_index,measurement_time,measurement_type,data_index,F1,F2,F3,F4,F5,F6,F7,F8
73,2025-10-05 16:58:33,UV Only,1,7,45,26,50,82,80,65,37
73,2025-10-05 16:58:33,UV Only,2,0,0,0,0,0,0,0,0
73,2025-10-05 16:58:33,UV Only,3,0,0,0,0,0,0,0,0
73,2025-10-05 16:58:33,UV Only,4,0,0,0,0,0,0,0,0
73,2025-10-05 16:58:33,LED+UV,0,32,41,30,24,14,15,16,8
73,2025-10-05 16:58:33,LED+UV,1,30,39,28,23,15,14,15,8
73,2025-10-05 16:58:33,LED+UV,2,30,39,28,23,15,14,15,8
73,2025-10-05 16:58:33,LED+UV,3,30,39,28,23,15,14,15,8
73,2025-10-05 16:58:33,LED+UV,4,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,LED Only,0,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,LED Only,1,7,45,26,50,82,80,65,37
74,2025-10-05 16:59:36,LED Only,2,7,45,26,50,81,80,64,37
74,2025-10-05 16:59:36,LED Only,3,7,45,26,50,81,80,65,37
74,2025-10-05 16:59:36,LED Only,4,7,45,26,50,82,80,65,37
74,2025-10-05 16:59:36,UV Only,0,7,45,26,50,81,80,65,37
74,2025-10-05 16:59:36,UV Only,1,7,45,26,50,81,80,65,37
74,2025-10-05 16:59:36,UV Only,2,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,UV Only,3,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,UV Only,4,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,LED+UV,0,32,41,30,24,15,14,16,9
74,2025-10-05 16:59:36,LED+UV,1,32,41,30,24,15,14,16,9
74,2025-10-05 16:59:36,LED+UV,2,32,41,30,24,15,14,16,9
74,2025-10-05 16:59:36,LED+UV,3,0,0,0,0,0,0,0,0
74,2025-10-05 16:59:36,LED+UV,4,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED Only,0,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED Only,1,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED Only,2,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED Only,3,7,45,26,50,81,80,65,37
75,2025-10-05 17:00:33,LED Only,4,7,45,26,50,82,80,65,37
75,2025-10-05 17:00:33,UV Only,0,7,45,26,50,81,80,65,37
75,2025-10-05 17:00:33,UV Only,1,7,45,26,50,81,80,65,37
75,2025-10-05 17:00:33,UV Only,2,7,45,26,50,81,80,65,37
75,2025-10-05 17:00:33,UV Only,3,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,UV Only,4,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED+UV,0,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED+UV,1,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED+UV,2,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED+UV,3,0,0,0,0,0,0,0,0
75,2025-10-05 17:00:33,LED+UV,4,0,0,0,0,0,0,0,0
76,2025-10-05 17:01:33,LED Only,0,32,41,30,25,15,15,16,9
76,2025-10-05 17:01:33,LED Only,1,0,0,0,0,0,0,0,0
76,2025-10-05 17:01:33,LED Only,2,7,45,26,50,82,80,65,37
76,2025-10-05 17:01:33,LED Only,3,7,45,26,50,81,80,65,37
76,2025-10-05 17:01:33,LED Only,4,7,45,26,50,82,80,65,37
76,2025-10-05 17:01:33,UV Only,0,7,46,26,50,82,80,65,37
76,2025-10-05 17:01:33,UV Only,1,7,46,26,50,82,80,65,37
76,2025-10-05 17:01:33,UV Only,2,0,0,0,0,0,0,0,0
76,2025-10-05 17:01:33,UV Only,3,0,0,0,0,0,0,0,0
76,2025-10-05 17:01:33,UV Only,4,0,0,0,0,0,0,0,0
76,2025-10-05 17:01:33,LED+UV,0,30,39,28,24,15,14,16,9
76,2025-10-05 17:01:33,LED+UV,1,30,39,28,24,15,14,16,9
76,2025-10-05 17:01:33,LED+UV,2,30,39,28,24,15,14,16,9
76,2025-10-05 17:01:33,LED+UV,3,30,39,28,24,15,14,16,9
76,2025-10-05 17:01:33,LED+UV,4,32,41,30,25,15,14,16,9
77,2025-10-05 17:02:33,LED Only,0,0,0,0,0,0,0,0,0
77,2025-10-05 17:02:33,LED Only,1,0,0,0,0,0,0,0,0
77,2025-10-05 17:02:33,LED Only,2,7,45,26,50,82,80,65,37
77,2025-10-05 17:02:33,LED Only,3,7,45,26,50,82,80,65,37
77,2025-10-05 17:02:33,LED Only,4,7,45,26,50,81,80,65,37
77,2025-10-05 17:02:33,UV Only,0,7,45,26,50,82,80,65,37
77,2025-10-05 17:02:33,UV Only,1,7,45,26,50,82,80,65,37
77,2025-10-05 17:02:33,UV Only,2,7,45,26,50,82,80,65,37
77,2025-10-05 17:02:33,UV Only,3,0,0,0,0,0,0,0,0
77,2025-10-05 17:02:33,UV Only,4,0,0,0,0,0,0,0,0
77,2025-10-05 17:02:33,LED+UV,0,31,41,30,25,15,14,15,9
77,2025-10-05 17:02:33,LED+UV,1,29,39,28,23,15,15,16,9
77,2025-10-05 17:02:33,LED+UV,2,29,39,28,23,15,15,16,9
77,2025-10-05 17:02:33,LED+UV,3,29,39,28,23,15,15,16,9
77,2025-10-05 17:02:33,LED+UV,4,0,0,0,0,0,0,0,0
78,2025-10-05 17:03:34,LED Only,0,0,0,0,0,0,0,0,0
78,2025-10-05 17:03:34,LED Only,1,0,0,0,0,0,0,0,0
78,2025-10-05 17:03:34,LED Only,2,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,LED Only,3,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,LED Only,4,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,UV Only,0,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,UV Only,1,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,UV Only,2,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,UV Only,3,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,UV Only,4,7,45,26,50,82,80,65,37
78,2025-10-05 17:03:34,LED+UV,0,0,0,0,0,0,0,0,0
78,2025-10-05 17:03:34,LED+UV,1,31,41,30,24,15,14,15,9
78,2025-10-05 17:03:34,LED+UV,2,31,41,30,24,15,14,15,9
78,2025-10-05 17:03:34,LED+UV,3,31,41,30,24,15,14,15,9
78,2025-10-05 17:03:34,LED+UV,4,29,39,28,24,15,15,16,9
79,2025-10-05 17:04:33,LED Only,0,32,41,30,24,15,15,16,9
79,2025-10-05 17:04:33,LED Only,1,30,39,29,23,15,15,16,9
79,2025-10-05 17:04:33,LED Only,2,32,41,30,24,16,15,16,9
79,2025-10-05 17:04:33,LED Only,3,32,41,30,25,15,15,16,9
79,2025-10-05 17:04:33,LED Only,4,32,41,30,24,15,15,16,9
79,2025-10-05 17:04:33,UV Only,0,29,38,27,23,15,15,16,9
79,2025-10-05 17:04:33,UV Only,1,29,38,27,23,15,15,16,9
79,2025-10-05 17:04:33,UV Only,2,32,41,30,24,15,15,16,9
79,2025-10-05 17:04:33,UV Only,3,32,41,30,24,15,15,16,9
79,2025-10-05 17:04:33,UV Only,4,32,41,30,24,15,15,16,9
79,2025-10-05 17:04:33,LED+UV,0,30,39,28,24,15,15,16,9
79,2025-10-05 17:04:33,LED+UV,1,30,39,28,24,15,15,16,9
79,2025-10-05 17:04:33,LED+UV,2,30,39,28,24,15,15,16,9
79,2025-10-05 17:04:33,LED+UV,3,30,39,28,24,15,15,16,9
79,2025-10-05 17:04:33,LED+UV,4,0,0,0,0,0,0,0,0
80,2025-10-05 17:05:33,LED Only,0,0,0,0,0,0,0,0,0
80,2025-10-05 17:05:33,LED Only,1,0,0,0,0,0,0,0,0
80,2025-10-05 17:05:33,LED Only,2,7,45,26,50,81,80,65,37
80,2025-10-05 17:05:33,LED Only,3,7,46,26,50,82,80,65,37
80,2025-10-05 17:05:33,LED Only,4,7,45,26,50,82,80,65,37
80,2025-10-05 17:05:33,UV Only,0,7,45,26,50,82,80,65,37
80,2025-10-05 17:05:33,UV Only,1,7,45,26,50,82,80,65,37
80,2025-10-05 17:05:33,UV Only,2,7,45,26,50,82,80,65,37
80,2025-10-05 17:05:33,UV Only,3,0,0,0,0,0,0,0,0
80,2025-10-05 17:05:33,UV Only,4,0,0,0,0,0,0,0,0
80,2025-10-05 17:05:33,LED+UV,0,31,41,30,25,14,13,14,8
80,2025-10-05 17:05:33,LED+UV,1,29,39,28,24,15,14,16,9
80,2025-10-05 17:05:33,LED+UV,2,29,39,28,24,15,14,16,9
80,2025-10-05 17:05:33,LED+UV,3,29,39,28,24,15,14,16,9
80,2025-10-05 17:05:33,LED+UV,4,0,0,0,0,0,0,0,0
81,2025-10-05 17:06:34,LED Only,0,0,0,0,0,0,0,0,0
81,2025-10-05 17:06:34,LED Only,1,0,0,0,0,0,0,0,0
81,2025-10-05 17:06:34,LED Only,2,7,45,26,50,82,80,65,37
81,2025-10-05 17:06:34,LED Only,3,7,45,26,50,82,80,65,37
81,2025-10-05 17:06:34,LED Only,4,7,45,26,50,82,80,65,37
81,2025-10-05 17:06:34,UV Only,0,7,45,26,50,81,80,65,37
81,2025-10-05 17:06:34,UV Only,1,7,45,26,50,81,80,65,37
81,2025-10-05 17:06:34,UV Only,2,7,45,26,50,81,80,65,37
81,2025-10-05 17:06:34,UV Only,3,7,45,26,50,81,80,65,37
81,2025-10-05 17:06:34,UV Only,4,7,45,26,50,81,80,65,37
81,2025-10-05 17:06:34,LED+UV,0,31,41,30,25,14,14,14,8
81,2025-10-05 17:06:34,LED+UV,1,29,39,28,23,15,14,15,8
81,2025-10-05 17:06:34,LED+UV,2,29,39,28,23,15,14,15,8
81,2025-10-05 17:06:34,LED+UV,3,29,39,28,23,15,14,15,8
81,2025-10-05 17:06:34,LED+UV,4,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,LED Only,0,32,41,30,24,15,14,16,9
82,2025-10-05 17:07:34,LED Only,1,32,41,30,25,15,15,15,9
82,2025-10-05 17:07:34,LED Only,2,32,41,30,25,15,15,16,9
82,2025-10-05 17:07:34,LED Only,3,39,87,56,74,96,95,80,47
82,2025-10-05 17:07:34,LED Only,4,7,46,26,50,82,80,65,37
82,2025-10-05 17:07:34,UV Only,0,7,46,26,50,81,80,65,37
82,2025-10-05 17:07:34,UV Only,1,7,46,26,50,81,80,65,37
82,2025-10-05 17:07:34,UV Only,2,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,UV Only,3,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,UV Only,4,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,LED+UV,0,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,LED+UV,1,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,LED+UV,2,0,0,0,0,0,0,0,0
82,2025-10-05 17:07:34,LED+UV,3,32,41,30,25,15,14,16,9
82,2025-10-05 17:07:34,LED+UV,4,32,41,30,25,15,14,16,9
83,2025-10-05 17:08:33,LED Only,0,0,0,0,0,0,0,0,0
83,2025-10-05 17:08:33,LED Only,1,0,0,0,0,0,0,0,0
83,2025-10-05 17:08:33,LED Only,2,7,45,26,50,82,80,65,37
83,2025-10-05 17:08:33,LED Only,3,7,45,26,50,81,80,65,37
83,2025-10-05 17:08:33,LED Only,4,7,45,26,50,82,80,65,37
83,2025-10-05 17:08:33,UV Only,0,7,45,26,50,81,80,65,37
83,2025-10-05 17:08:33,UV Only,1,7,45,26,50,81,80,65,37
83,2025-10-05 17:08:33,UV Only,2,0,0,0,0,0,0,0,0
83,2025-10-05 17:08:33,UV Only,3,0,0,0,0,0,0,0,0
83,2025-10-05 17:08:33,UV Only,4,0,0,0,0,0,0,0,0
83,2025-10-05 17:08:33,LED+UV,0,32,41,30,24,15,14,16,9
83,2025-10-05 17:08:33,LED+UV,1,32,41,30,24,15,14,16,9
83,2025-10-05 17:08:33,LED+UV,2,32,41,30,24,15,14,16,9
83,2025-10-05 17:08:33,LED+UV,3,32,41,30,24,15,14,16,9
83,2025-10-05 17:08:33,LED+UV,4,0,0,0,0,0,0,0,0
84,2025-10-05 17:09:34,LED Only,0,0,0,0,0,0,0,0,0
84,2025-10-05 17:09:34,LED Only,1,0,0,0,0,0,0,0,0
84,2025-10-05 17:09:34,LED Only,2,7,45,26,50,82,80,65,37
84,2025-10-05 17:09:34,LED Only,3,7,45,26,50,81,80,65,37
84,2025-10-05 17:09:34,LED Only,4,7,45,26,50,82,80,65,37
84,2025-10-05 17:09:34,UV Only,0,7,45,26,50,82,80,65,37
84,2025-10-05 17:09:34,UV Only,1,7,45,26,50,82,80,65,37
84,2025-10-05 17:09:34,UV Only,2,7,45,26,50,82,80,65,37
84,2025-10-05 17:09:34,UV Only,3,0,0,0,0,0,0,0,0
84,2025-10-05 17:09:34,UV Only,4,0,0,0,0,0,0,0,0
84,2025-10-05 17:09:34,LED+UV,0,31,41,30,25,15,14,16,9
84,2025-10-05 17:09:34,LED+UV,1,31,41,30,24,15,14,16,9
84,2025-10-05 17:09:34,LED+UV,2,31,41,30,24,15,14,16,9
84,2025-10-05 17:09:34,LED+UV,3,31,41,30,24,15,14,16,9
84,2025-10-05 17:09:34,LED+UV,4,0,0,0,0,0,0,0,0
85,2025-10-05 17:10:34,LED Only,0,0,0,0,0,0,0,0,0
85,2025-10-05 17:10:34,LED Only,1,0,0,0,0,0,0,0,0
85,2025-10-05 17:10:34,LED Only,2,0,0,0,0,0,0,0,0
85,2025-10-05 17:10:34,LED Only,3,7,46,26,50,81,80,65,37
85,2025-10-05 17:10:34,LED Only,4,7,45,26,50,81,80,65,37
85,2025-10-05 17:10:34,UV Only,0,7,46,26,50,82,80,65,37
85,2025-10-05 17:10:34,UV Only,1,7,46,26,50,82,80,65,37
85,2025-10-05 17:10:34,UV Only,2,7,45,26,50,81,80,65,37
85,2025-10-05 17:10:34,UV Only,3,7,45,26,50,81,80,65,37
85,2025-10-05 17:10:34,UV Only,4,7,45,26,50,81,80,65,37
85,2025-10-05 17:10:34,LED+UV,0,0,0,0,0,0,0,0,0
85,2025-10-05 17:10:34,LED+UV,1,27,37,26,22,15,14,16,9
85,2025-10-05 17:10:34,LED+UV,2,27,37,26,22,15,14,16,9
85,2025-10-05 17:10:34,LED+UV,3,27,37,26,22,15,14,16,9
85,2025-10-05 17:10:34,LED+UV,4,32,41,30,25,16,15,16,9
86,2025-10-05 17:11:34,LED Only,0,32,41,30,25,15,14,15,9
86,2025-10-05 17:11:34,LED Only,1,32,41,30,24,15,15,16,9
86,2025-10-05 17:11:34,LED Only,2,32,41,30,24,16,15,16,9
86,2025-10-05 17:11:34,LED Only,3,32,41,30,25,16,15,16,9
86,2025-10-05 17:11:34,LED Only,4,32,41,30,24,15,15,16,9
86,2025-10-05 17:11:34,UV Only,0,31,41,29,25,15,15,16,9
86,2025-10-05 17:11:34,UV Only,1,31,41,29,25,15,15,16,9
86,2025-10-05 17:11:34,UV Only,2,32,41,30,25,16,15,16,9
86,2025-10-05 17:11:34,UV Only,3,32,41,30,25,16,15,16,9
86,2025-10-05 17:11:34,UV Only,4,32,41,30,25,16,15,16,9
86,2025-10-05 17:11:34,LED+UV,0,32,41,30,25,15,14,15,8
86,2025-10-05 17:11:34,LED+UV,1,32,41,30,25,15,15,15,8
86,2025-10-05 17:11:34,LED+UV,2,32,41,30,25,15,15,15,8
86,2025-10-05 17:11:34,LED+UV,3,32,41,30,25,15,15,15,8
86,2025-10-05 17:11:34,LED+UV,4,32,41,30,25,15,15,16,9
87,2025-10-05 17:12:33,LED Only,0,30,40,29,23,16,15,16,9
87,2025-10-05 17:12:33,LED Only,1,0,0,0,0,0,0,0,0
87,2025-10-05 17:12:33,LED Only,2,7,46,26,50,81,80,64,37
87,2025-10-05 17:12:33,LED Only,3,7,45,26,50,81,80,65,37
87,2025-10-05 17:12:33,LED Only,4,7,45,26,50,81,80,65,37
87,2025-10-05 17:12:33,UV Only,0,7,45,26,50,81,80,64,37
87,2025-10-05 17:12:33,UV Only,1,7,45,26,50,81,80,64,37
87,2025-10-05 17:12:33,UV Only,2,7,45,26,50,81,80,64,37
87,2025-10-05 17:12:33,UV Only,3,0,0,0,0,0,0,0,0
87,2025-10-05 17:12:33,UV Only,4,0,0,0,0,0,0,0,0
87,2025-10-05 17:12:33,LED+UV,0,32,41,30,24,15,14,15,8
87,2025-10-05 17:12:33,LED+UV,1,30,40,29,24,15,15,16,9
87,2025-10-05 17:12:33,LED+UV,2,30,40,29,24,15,15,16,9
87,2025-10-05 17:12:33,LED+UV,3,30,40,29,24,15,15,16,9
87,2025-10-05 17:12:33,LED+UV,4,0,0,0,0,0,0,0,0
88,2025-10-05 17:13:34,LED Only,0,0,0,0,0,0,0,0,0
88,2025-10-05 17:13:34,LED Only,1,0,0,0,0,0,0,0,0
88,2025-10-05 17:13:34,LED Only,2,7,45,25,50,82,80,64,37
88,2025-10-05 17:13:34,LED Only,3,7,46,25,50,82,80,65,37
88,2025-10-05 17:13:34,LED Only,4,7,45,26,50,82,80,65,37
88,2025-10-05 17:13:34,UV Only,0,7,45,26,50,81,80,64,37
88,2025-10-05 17:13:34,UV Only,1,7,45,26,50,81,80,64,37
88,2025-10-05 17:13:34,UV Only,2,7,45,26,50,81,80,64,37
88,2025-10-05 17:13:34,UV Only,3,0,0,0,0,0,0,0,0
88,2025-10-05 17:13:34,UV Only,4,0,0,0,0,0,0,0,0
88,2025-10-05 17:13:34,LED+UV,0,32,41,30,24,15,14,16,9
88,2025-10-05 17:13:34,LED+UV,1,29,38,28,24,15,15,16,9
88,2025-10-05 17:13:34,LED+UV,2,29,38,28,24,15,15,16,9
88,2025-10-05 17:13:34,LED+UV,3,29,38,28,24,15,15,16,9
88,2025-10-05 17:13:34,LED+UV,4,0,0,0,0,0,0,0,0
89,2025-10-05 17:14:37,LED Only,0,27,37,26,22,15,15,16,9
89,2025-10-05 17:14:37,LED Only,1,28,37,26,22,15,14,15,8
89,2025-10-05 17:14:37,LED Only,2,32,42,30,25,15,15,16,9
89,2025-10-05 17:14:37,LED Only,3,32,41,30,24,15,15,16,9
89,2025-10-05 17:14:37,LED Only,4,32,42,30,25,16,15,16,9
89,2025-10-05 17:14:37,UV Only,0,32,41,30,25,15,14,15,9
89,2025-10-05 17:14:37,UV Only,1,32,41,30,25,15,14,15,9
89,2025-10-05 17:14:37,UV Only,2,32,41,30,25,15,14,15,9
89,2025-10-05 17:14:37,UV Only,3,32,41,30,25,15,15,16,9
89,2025-10-05 17:14:37,UV Only,4,32,41,30,25,15,15,16,9
89,2025-10-05 17:14:37,LED+UV,0,32,41,30,25,16,15,16,9
89,2025-10-05 17:14:37,LED+UV,1,30,39,28,24,16,15,16,9
89,2025-10-05 17:14:37,LED+UV,2,30,39,28,24,16,15,16,9
89,2025-10-05 17:14:37,LED+UV,3,30,39,28,24,16,15,16,9
89,2025-10-05 17:14:37,LED+UV,4,32,41,30,25,16,15,16,9
90,2025-10-05 17:15:33,LED Only,0,32,41,30,24,15,14,15,9
90,2025-10-05 17:15:33,LED Only,1,0,0,0,0,0,0,0,0
90,2025-10-05 17:15:33,LED Only,2,7,45,26,50,80,80,65,37
90,2025-10-05 17:15:33,LED Only,3,7,45,26,50,81,80,65,37
90,2025-10-05 17:15:33,LED Only,4,6,46,26,50,81,80,65,37
90,2025-10-05 17:15:33,UV Only,0,7,45,26,50,81,80,65,37
90,2025-10-05 17:15:33,UV Only,1,7,45,26,50,81,80,65,37
90,2025-10-05 17:15:33,UV Only,2,7,45,26,50,81,80,65,37
90,2025-10-05 17:15:33,UV Only,3,0,0,0,0,0,0,0,0
90,2025-10-05 17:15:33,UV Only,4,0,0,0,0,0,0,0,0
90,2025-10-05 17:15:33,LED+UV,0,32,41,30,24,15,14,15,8
90,2025-10-05 17:15:33,LED+UV,1,32,41,30,24,15,14,15,8
90,2025-10-05 17:15:33,LED+UV,2,32,41,30,24,15,14,15,8
90,2025-10-05 17:15:33,LED+UV,3,32,41,30,24,15,14,15,8
90,2025-10-05 17:15:33,LED+UV,4,32,41,30,24,15,14,15,8
91,2025-10-05 17:16:34,LED Only,0,0,0,0,0,0,0,0,0
91,2025-10-05 17:16:34,LED Only,1,0,0,0,0,0,0,0,0
91,2025-10-05 17:16:34,LED Only,2,7,46,26,50,81,80,64,37
91,2025-10-05 17:16:34,LED Only,3,7,45,26,50,82,80,64,37
91,2025-10-05 17:16:34,LED Only,4,7,45,26,50,81,80,65,37
91,2025-10-05 17:16:34,UV Only,0,7,45,26,50,81,80,65,37
91,2025-10-05 17:16:34,UV Only,1,7,45,26,50,81,80,65,37
91,2025-10-05 17:16:34,UV Only,2,7,45,26,50,82,80,65,37
91,2025-10-05 17:16:34,UV Only,3,7,45,26,50,82,80,65,37
91,2025-10-05 17:16:34,UV Only,4,7,45,26,50,82,80,65,37
91,2025-10-05 17:16:34,LED+UV,0,0,0,0,0,0,0,0,0
91,2025-10-05 17:16:34,LED+UV,1,30,39,28,24,15,15,16,9
91,2025-10-05 17:16:34,LED+UV,2,30,39,28,24,15,15,16,9
91,2025-10-05 17:16:34,LED+UV,3,30,39,28,24,15,15,16,9
91,2025-10-05 17:16:34,LED+UV,4,32,41,30,24,15,15,16,9
92,2025-10-05 17:18:33,LED Only,0,0,0,0,0,0,0,0,0
92,2025-10-05 17:18:33,LED Only,1,0,0,0,0,0,0,0,0
92,2025-10-05 17:18:33,LED Only,2,7,45,26,50,82,80,65,37
92,2025-10-05 17:18:33,LED Only,3,7,45,26,50,82,80,65,37
92,2025-10-05 17:18:33,LED Only,4,7,46,26,50,82,80,65,37
92,2025-10-05 17:18:33,UV Only,0,7,45,26,50,82,80,65,37
92,2025-10-05 17:18:33,UV Only,1,7,45,26,50,82,80,65,37
92,2025-10-05 17:18:33,UV Only,2,7,45,26,50,82,80,65,37
92,2025-10-05 17:18:33,UV Only,3,0,0,0,0,0,0,0,0
92,2025-10-05 17:18:33,UV Only,4,0,0,0,0,0,0,0,0
92,2025-10-05 17:18:33,LED+UV,0,30,39,28,24,15,15,16,8
92,2025-10-05 17:18:33,LED+UV,1,31,41,30,25,15,15,16,9
92,2025-10-05 17:18:33,LED+UV,2,31,41,30,25,15,15,16,9
92,2025-10-05 17:18:33,LED+UV,3,31,41,30,25,15,15,16,9
92,2025-10-05 17:18:33,LED+UV,4,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,LED Only,0,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,LED Only,1,7,45,26,50,82,80,65,37
93,2025-10-05 17:19:35,LED Only,2,7,45,26,50,81,80,65,37
93,2025-10-05 17:19:35,LED Only,3,7,45,26,50,81,80,65,37
93,2025-10-05 17:19:35,LED Only,4,7,45,26,50,81,80,65,37
93,2025-10-05 17:19:35,UV Only,0,7,45,26,50,82,80,64,37
93,2025-10-05 17:19:35,UV Only,1,7,45,26,50,82,80,64,37
93,2025-10-05 17:19:35,UV Only,2,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,UV Only,3,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,UV Only,4,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,LED+UV,0,32,41,30,24,14,14,15,8
93,2025-10-05 17:19:35,LED+UV,1,32,41,30,24,14,14,15,8
93,2025-10-05 17:19:35,LED+UV,2,32,41,30,24,14,14,15,8
93,2025-10-05 17:19:35,LED+UV,3,0,0,0,0,0,0,0,0
93,2025-10-05 17:19:35,LED+UV,4,0,0,0,0,0,0,0,0
94,2025-10-05 17:20:34,LED Only,0,0,0,0,0,0,0,0,0
94,2025-10-05 17:20:34,LED Only,1,0,0,0,0,0,0,0,0
94,2025-10-05 17:20:34,LED Only,2,0,0,0,0,0,0,0,0
94,2025-10-05 17:20:34,LED Only,3,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,LED Only,4,7,45,26,50,81,80,65,37
94,2025-10-05 17:20:34,UV Only,0,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,UV Only,1,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,UV Only,2,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,UV Only,3,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,UV Only,4,7,45,26,50,82,80,65,37
94,2025-10-05 17:20:34,LED+UV,0,0,0,0,0,0,0,0,0
94,2025-10-05 17:20:34,LED+UV,1,29,39,28,24,15,14,15,8
94,2025-10-05 17:20:34,LED+UV,2,29,39,28,24,15,14,15,8
94,2025-10-05 17:20:34,LED+UV,3,29,39,28,24,15,14,15,8
94,2025-10-05 17:20:34,LED+UV,4,32,41,30,25,15,14,16,9
95,2025-10-05 17:21:34,LED Only,0,32,41,30,25,16,16,16,9
95,2025-10-05 17:21:34,LED Only,1,32,41,30,25,15,15,16,9
95,2025-10-05 17:21:34,LED Only,2,32,41,30,25,16,16,16,9
95,2025-10-05 17:21:34,LED Only,3,30,40,29,23,15,14,15,8
95,2025-10-05 17:21:34,LED Only,4,30,40,29,24,15,15,15,8
95,2025-10-05 17:21:34,UV Only,0,32,41,30,24,15,14,15,8
95,2025-10-05 17:21:34,UV Only,1,32,41,30,24,15,14,15,8
95,2025-10-05 17:21:34,UV Only,2,32,41,30,24,15,14,15,9
95,2025-10-05 17:21:34,UV Only,3,32,41,30,24,15,14,15,9
95,2025-10-05 17:21:34,UV Only,4,32,41,30,24,15,14,15,9
95,2025-10-05 17:21:34,LED+UV,0,30,40,28,24,15,15,15,8
95,2025-10-05 17:21:34,LED+UV,1,30,40,28,24,15,15,15,8
95,2025-10-05 17:21:34,LED+UV,2,30,40,28,24,15,15,15,8
95,2025-10-05 17:21:34,LED+UV,3,30,40,28,24,15,15,15,8
95,2025-10-05 17:21:34,LED+UV,4,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,LED Only,0,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,LED Only,1,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,LED Only,2,7,45,26,50,81,80,64,37
96,2025-10-05 17:22:33,LED Only,3,7,45,26,50,81,80,64,37
96,2025-10-05 17:22:33,LED Only,4,7,45,26,50,81,80,64,37
96,2025-10-05 17:22:33,UV Only,0,7,45,26,50,81,80,64,37
96,2025-10-05 17:22:33,UV Only,1,7,45,26,50,81,80,64,37
96,2025-10-05 17:22:33,UV Only,2,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,UV Only,3,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,UV Only,4,0,0,0,0,0,0,0,0
96,2025-10-05 17:22:33,LED+UV,0,31,41,30,24,15,15,16,9
96,2025-10-05 17:22:33,LED+UV,1,32,41,30,24,15,15,15,8
96,2025-10-05 17:22:33,LED+UV,2,32,41,30,24,15,15,15,8
96,2025-10-05 17:22:33,LED+UV,3,32,41,30,24,15,15,15,8
96,2025-10-05 17:22:33,LED+UV,4,0,0,0,0,0,0,0,0
97,2025-10-05 17:23:36,LED Only,0,0,0,0,0,0,0,0,0
97,2025-10-05 17:23:36,LED Only,1,7,45,26,50,81,80,64,37
97,2025-10-05 17:23:36,LED Only,2,7,45,26,50,81,80,64,37
97,2025-10-05 17:23:36,LED Only,3,7,46,26,50,81,80,64,37
97,2025-10-05 17:23:36,LED Only,4,7,46,26,50,81,80,64,37
97,2025-10-05 17:23:36,UV Only,0,7,45,26,50,81,80,64,37
97,2025-10-05 17:23:36,UV Only,1,7,45,26,50,81,80,64,37
97,2025-10-05 17:23:36,UV Only,2,0,0,0,0,0,0,0,0
97,2025-10-05 17:23:36,UV Only,3,0,0,0,0,0,0,0,0
97,2025-10-05 17:23:36,UV Only,4,0,0,0,0,0,0,0,0
